sample_id,umap1,umap2,label,split
786,6.757632,15.807142,-1,test
787,-0.020813,-6.837079,-1,test
788,15.904356,8.804173,-1,test
789,-0.015592,-6.837264,-1,test
790,-0.364153,-6.830294,-1,test
791,7.788308,15.322968,1,test
792,-2.096854,18.656677,-1,test
793,17.585436,4.933777,-1,test
794,17.491148,4.892128,-1,test
795,-3.939422,-10.953049,-1,test
796,-3.270164,2.596778,-1,test
797,-8.094679,2.202772,-1,test
798,16.861588,4.290066,-1,test
799,-5.876006,14.439053,1,test
